Categoria del delito,Clasificacion de edad,Clave_Ent,Modalidad,Sexo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,16,20,14,15,20,27.0,12.0,21.0,18.0,21.0,20.0,17.0
,,16,,1.0,3,4,6,12,13,20.0,10.0,17.0,18.0,12.0,12.0,11.0
,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,16,,1.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,1.0,10,11,17,22,15,15.0,13.0,14.0,8.0,7.0,8.0,8.0
1.0,,16,1.0,1.0,0,0,0,0,0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
1.0,,16,1.0,1.0,0,0,14,1,2,1.0,3.0,5.0,1.0,1.0,1.0,5.0
1.0,,16,1.0,1.0,2,0,0,3,1,1.0,8.0,2.0,1.0,2.0,0.0,0.0
1.0,,16,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,,1.0,5,6,8,6,4,6.0,7.0,7.0,3.0,7.0,6.0,13.0
1.0,,16,1.0,1.0,1,0,0,0,1,2.0,1.0,2.0,1.0,0.0,1.0,3.0
1.0,,16,1.0,1.0,1,0,1,0,0,6.0,2.0,1.0,0.0,2.0,2.0,4.0
1.0,,16,1.0,1.0,6,1,4,7,5,4.0,8.0,7.0,12.0,3.0,6.0,3.0
1.0,,16,1.0,1.0,0,2,0,2,2,2.0,1.0,2.0,2.0,1.0,2.0,0.0
1.0,,16,1.0,1.0,1,3,2,0,2,2.0,0.0,2.0,5.0,0.0,3.0,2.0
1.0,,16,1.0,1.0,1,2,4,1,1,3.0,3.0,1.0,5.0,2.0,7.0,4.0
1.0,,16,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,,1.0,4,2,5,5,4,4.0,2.0,3.0,3.0,0.0,8.0,1.0
1.0,,16,1.0,1.0,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,,16,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,,16,,1.0,0,0,1,0,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2.0,,16,2.0,1.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,3,1,2,1,0,1.0,1.0,2.0,1.0,2.0,1.0,3.0
,,16,,1.0,0,0,0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,3.0
,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,16,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,5,1,1,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,1,2,0,19,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,,,0,5,0,2,2,1.0,3.0,1.0,1.0,0.0,2.0,1.0
1.0,,16,1.0,,0,0,0,0,0,2.0,0.0,3.0,2.0,0.0,0.0,0.0
1.0,,16,1.0,,3,1,0,0,2,2.0,1.0,3.0,1.0,0.0,4.0,2.0
1.0,,16,1.0,,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,,16,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,,,1,0,1,0,1,3.0,3.0,2.0,0.0,2.0,1.0,1.0
1.0,,16,1.0,,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,16,1.0,,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,,16,,,1,1,3,0,1,5.0,3.0,0.0,2.0,4.0,2.0,1.0
1.0,,16,,,0,0,2,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0,,16,2.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,2.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,16,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
,,16,,,0,1,0,0,0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
,,16,,,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,16,,,0,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4.0,,16,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,17,1.0,2.0,1,0,1,2,1,1.0,0.0,0.0,0.0,2.0,2.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,,2.0,0,1,1,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,1,0,1,1,2,2.0,0.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,5,3,6,1,3,4.0,3.0,2.0,3.0,1.0,3.0,5.0
1.0,1.0,17,1.0,2.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,,2.0,2,0,0,0,0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
2.0,1.0,17,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,2.0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,1.0,17,,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,17,,2.0,1,1,1,0,2,2.0,1.0,2.0,1.0,0.0,2.0,1.0
2.0,1.0,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,17,,2.0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,,17,1.0,2.0,2,8,6,8,6,1.0,10.0,7.0,8.0,8.0,12.0,10.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,1,0.0,0.0,4.0,0.0,1.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,2.0,0,7,8,1,8,1.0,3.0,4.0,6.0,4.0,3.0,4.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,11,11,6,4,11,9.0,4.0,8.0,9.0,5.0,5.0,5.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,13,15,26,33,37,26.0,12.0,20.0,25.0,18.0,18.0,47.0
1.0,,17,1.0,2.0,1,2,1,4,1,0.0,1.0,1.0,2.0,2.0,1.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,1,1,0,4,1,3.0,1.0,3.0,1.0,0.0,0.0,1.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,2.0,3,1,5,7,3,3.0,0.0,1.0,10.0,9.0,2.0,1.0
2.0,,17,2.0,2.0,1,0,2,0,1,2.0,2.0,0.0,0.0,1.0,1.0,1.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,4,3,1,0,2,1.0,0.0,2.0,0.0,2.0,2.0,3.0
,,17,,2.0,3,4,4,4,9,10.0,3.0,9.0,3.0,7.0,7.0,5.0
,,17,,2.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,,17,1.0,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,2,0,0,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,2.0,4,2,0,1,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,36,22,26,22,19,23.0,22.0,15.0,15.0,22.0,15.0,13.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,105,95,122,119,119,124.0,100.0,85.0,110.0,96.0,99.0,92.0
1.0,,17,1.0,2.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,2.0,9,5,9,9,11,5.0,3.0,5.0,2.0,2.0,7.0,5.0
2.0,,17,2.0,2.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,2.0,9,13,9,9,4,8.0,3.0,7.0,9.0,10.0,6.0,6.0
,,17,,2.0,1,0,1,0,1,0.0,0.0,0.0,1.0,4.0,1.0,1.0
,,17,,2.0,1,4,1,1,0,1.0,0.0,0.0,1.0,3.0,1.0,2.0
2.0,,17,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,17,,2.0,3,3,3,1,2,1.0,0.0,0.0,0.0,2.0,2.0,0.0
1.0,1.0,17,1.0,1.0,0,2,3,0,3,3.0,3.0,3.0,3.0,3.0,3.0,4.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,2,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,,1.0,0,0,1,4,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,1,0,1,1,0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17,1.0,1.0,4,7,8,5,2,5.0,4.0,1.0,4.0,5.0,5.0,5.0
1.0,1.0,17,,1.0,0,0,4,0,1,0.0,1.0,0.0,1.0,2.0,0.0,2.0
2.0,1.0,17,2.0,1.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,1.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,17,,1.0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,77,62,90,67,62,54.0,79.0,115.0,85.0,103.0,89.0,96.0
1.0,,17,1.0,1.0,2,1,3,0,5,1.0,1.0,4.0,1.0,0.0,1.0,2.0
1.0,,17,1.0,1.0,22,16,19,19,10,3.0,16.0,17.0,15.0,11.0,11.0,17.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,1.0,11,14,15,11,17,14.0,12.0,13.0,12.0,8.0,14.0,12.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,14,6,8,5,5,3.0,7.0,8.0,7.0,8.0,2.0,8.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,18,18,16,9,22,11.0,2.0,12.0,12.0,21.0,23.0,29.0
1.0,,17,,1.0,5,2,28,8,6,8.0,6.0,6.0,13.0,29.0,14.0,7.0
2.0,,17,2.0,1.0,3,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,,17,,1.0,0,0,0,1,0,1.0,3.0,2.0,2.0,1.0,0.0,0.0
2.0,,17,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,1,0,2,2,1,0.0,2.0,1.0,1.0,1.0,3.0,0.0
,,17,,1.0,6,10,15,11,24,8.0,7.0,12.0,14.0,15.0,28.0,16.0
,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,1,3,3,6,9,13.0,5.0,4.0,6.0,13.0,5.0,4.0
1.0,,17,1.0,1.0,1,0,0,0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,9,2,9,8,5,8.0,6.0,10.0,7.0,3.0,4.0,7.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,1.0,4,5,1,3,2,3.0,7.0,3.0,7.0,3.0,8.0,2.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,3,0,1,1,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,35,27,30,28,29,42.0,26.0,23.0,25.0,28.0,36.0,18.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,17,1.0,1.0,119,98,150,99,94,95.0,83.0,88.0,102.0,98.0,102.0,62.0
1.0,,17,,1.0,27,46,31,41,31,34.0,38.0,29.0,26.0,32.0,36.0,29.0
2.0,,17,2.0,1.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
2.0,,17,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,5,6,6,5,8,4.0,7.0,5.0,10.0,7.0,4.0,7.0
,,17,,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
,,17,,1.0,1,3,2,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2.0,,17,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,17,,1.0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
